sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023018,TP40KBT000B231023018,51,562.5,562.5,569,569,560.6,560.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,10.4,9.9,0,10.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.6,257.2,259.8,28.5,28.5,28.5,49.96,49.96,49.96,22064,253.2,60304.9,5079,1,0,0,0,\N,\N,2025-08-03 15:36:22,0.55,22064,4,22064,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,51,566.4,566.4,567,567,568.6,568.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.9,10.3,9.9,0,10,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,258.9,258.1,260.4,28.2,28.3,28.2,49.96,49.96,49.96,21917,255,60306.7,5079,1,0,0,0,\N,\N,2025-08-03 15:41:24,0.55,21917,-9,21917,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50.7,568.4,568.4,562.8,562.8,562.5,562.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.5,9.9,9.6,0,9.8,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.3,257.7,259.8,27.3,27.4,27.3,49.97,49.97,49.97,21151,256.7,60308.5,5079,1,0,0,0,\N,\N,2025-08-03 15:46:24,0.53,21151,-17,21151,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50.5,568.6,568.6,570.9,570.9,564.6,564.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.7,9.1,8.8,-0.1,9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,256.2,255.8,260.2,25.3,25.4,25.3,49.96,49.96,49.96,19506,258.4,60310.1,5080,1,0,0,0,\N,\N,2025-08-03 15:51:24,0.49,19506,-11,19506,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50,569.5,569.5,575.8,575.8,557.5,557.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.8,9.1,8.8,0,9.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,254.3,253.7,257.2,25.7,25.7,25.7,50.04,50.04,50.04,19636,260.1,60311.8,5080,1,0,0,0,\N,\N,2025-08-03 15:56:24,0.49,19636,-52,19636,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,50.2,572.5,572.5,583.8,583.8,576.6,576.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.9,9.2,8.8,0,9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,253,254.3,255.9,26.1,26.1,26,49.99,49.99,49.99,19863,261.7,60313.4,5080,1,0,0,0,\N,\N,2025-08-03 16:01:25,0.5,19863,-23,19863,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,49.8,573.5,573.5,582.9,582.9,572.6,572.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,8.9,8.6,0,8.9,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,256.5,254.1,257.5,25.4,25.4,25.3,50.03,50.03,50.03,19449,263.1,60314.8,5080,1,0,0,0,\N,\N,2025-08-03 16:06:24,0.49,19449,32,19449,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,49.6,574.8,574.8,581.5,581.5,577.2,577.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.2,6.9,6.8,0,6.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,251.3,250.5,249.8,20.3,20.4,20.3,49.96,49.96,49.96,15214,264.7,60316.4,5080,1,0,0,0,\N,\N,2025-08-03 16:11:26,0.38,15214,-40,15214,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,49.5,573.3,573.3,593.8,593.8,579.4,579.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.1,7.4,6.9,0,7.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,253.4,250.1,254,21.1,21.2,21.1,50.02,50.02,50.02,15952,265.8,60317.5,5080,1,0,0,0,\N,\N,2025-08-03 16:16:26,0.4,15952,-161,15953,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,49,579.3,579.3,588.7,588.7,578.4,578.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.3,7.5,7.3,0,7.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,253.5,250.5,255.1,22,22,21.9,49.96,49.96,49.96,16638,267.1,60318.9,5080,1,0,0,0,\N,\N,2025-08-03 16:21:26,0.42,16638,223,16640,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,48.8,573.5,573.5,574,574,573.7,573.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,1.3,1.5,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,250.4,247.2,251.7,4.6,4.7,4.6,49.97,49.97,49.97,3180,268.4,60320.1,5080,1,0,0,0,\N,\N,2025-08-03 16:26:26,0.08,3180,-111,3182,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,48.3,600.7,600.7,607,607,598.7,598.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,6.9,6.7,0,7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252.7,251.3,254.2,21.1,21.2,21.1,50.02,50.02,50.02,15973,269.3,60321,5080,1,0,0,0,\N,\N,2025-08-03 16:31:27,0.4,15973,-45,15973,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,47.8,584.5,584.5,588.8,588.8,582.6,582.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.5,6.6,6.5,0,6.7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252,249.3,252.6,19.7,19.8,19.7,50.06,50.06,50.06,14827,270.5,60322.2,5080,1,0,0,0,\N,\N,2025-08-03 16:36:26,0.37,14827,-7,14827,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,47.6,580.9,580.9,576.9,576.9,576.9,576.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.1,2.2,2,0,2.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,249,248.5,250.2,6.3,6.4,6.3,49.99,49.99,49.99,4507,271.6,60323.3,5080,1,0,0,0,\N,\N,2025-08-03 16:41:27,0.11,4507,-109,4508,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,46.8,546.7,546.7,549.1,549.1,550.8,550.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,1.4,1.4,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,246.2,246.4,247.8,4.3,4.3,4.2,49.96,49.96,49.96,2933,271.8,60323.5,5080,1,0,0,0,\N,\N,2025-08-03 16:46:26,0.07,2933,84,2934,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,45.7,550.7,550.7,577.1,577.1,554.8,554.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,1.4,1.4,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,246.4,246.2,248.1,4.5,4.6,4.5,50.02,50.02,50.02,3041,272.1,60323.8,5081,1,0,0,0,\N,\N,2025-08-03 16:51:27,0.08,3041,-200,3048,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,44.9,596.5,596.5,598.9,598.9,592.5,592.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.1,5.2,5.2,0,5.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,247.6,245.9,248.8,16.4,16.4,16.3,50.02,50.02,50.02,12090,272.9,60324.6,5081,1,0,0,0,\N,\N,2025-08-03 16:56:27,0.3,12090,117,12091,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,44.6,592.5,592.5,595.8,595.8,596.5,596.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.7,4.8,4.7,0,4.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,246.9,244.5,247.6,14.9,14.9,14.9,49.96,49.96,49.96,10941,273.9,60325.6,5081,1,0,0,0,\N,\N,2025-08-03 17:01:28,0.27,10941,69,10941,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,44.1,577.9,577.9,580,580,577.8,577.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,1.5,1.5,0,1.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,244.9,242.7,245.2,4.9,4.9,4.8,49.96,49.96,49.96,3326,274.3,60326,5081,1,0,0,0,\N,\N,2025-08-03 17:06:27,0.08,3326,-45,3326,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,43.4,569.6,569.6,587.2,587.2,552.9,552.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.9,0.8,0.9,0,1.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,243.5,243.6,244.9,3.2,3.3,3.2,49.97,49.97,49.97,2018,274.5,60326.2,5081,1,0,0,0,\N,\N,2025-08-03 17:11:29,0.05,2018,18,2018,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,42.6,549.6,549.6,575.2,575.2,545,545,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.8,0.8,0.9,0,1,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,239.6,241.7,243.1,3,3,3,50.04,50.04,50.04,1758,274.6,60326.3,5081,1,0,0,0,\N,\N,2025-08-03 17:16:29,0.04,1758,-26,1758,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,41.6,562.4,562.4,568.8,568.8,556.1,556.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1.1,0,1.2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,241.2,235.3,243.7,3.5,3.6,3.4,50.02,50.02,50.02,2184,274.8,60326.5,5081,1,0,0,0,\N,\N,2025-08-03 17:21:30,0.05,2184,-15,2184,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,41.4,606.4,606.4,609,609,600.7,600.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.2,3.2,3.3,0,3.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,242.4,235.4,245.2,10.8,10.8,10.6,49.98,49.98,49.98,7661,275.3,60327,5081,1,0,0,0,\N,\N,2025-08-03 17:26:30,0.19,7661,-67,7662,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,41.9,562.7,562.7,569.1,569.1,570.7,570.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.2,1.2,1.2,0,1.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,239.9,234.5,242.8,4,4,3.8,49.95,49.95,49.95,2615,275.7,60327.4,5081,1,0,0,0,\N,\N,2025-08-03 17:31:30,0.07,2615,245,2627,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,41.9,606.4,606.4,609.1,609.1,604.7,604.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.7,2.7,2.7,0,2.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,242,238.6,242.1,9,9,8.9,50.04,50.04,50.04,6370,276.2,60327.9,5081,1,0,0,0,\N,\N,2025-08-03 17:36:30,0.16,6370,-41,6370,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,42.4,598.7,598.7,595,595,594.7,594.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.4,2.4,2.5,0,2.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,241.6,239.5,241.8,8.1,8.1,8,50,50,50,5682,276.7,60328.4,5081,1,0,0,0,\N,\N,2025-08-03 17:41:31,0.14,5682,-54,5682,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,42.9,590.6,590.6,593,593,590.7,590.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.3,2.3,2.4,0,2.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,241,239.9,240.8,7.8,7.8,7.7,50,50,50,5439,277.1,60328.8,5081,1,0,0,0,\N,\N,2025-08-03 17:46:30,0.14,5439,-91,5439,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,43.6,594.6,594.6,594.9,594.9,592.7,592.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.3,2.2,2.3,0,2.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,241.6,239.8,241.4,7.5,7.5,7.4,50.04,50.04,50.04,5232,277.5,60329.2,5082,1,0,0,0,\N,\N,2025-08-03 17:51:31,0.13,5232,-2,5232,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,44.1,595.9,595.9,604.3,604.3,600,600,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.2,2.1,2.1,0,2.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,240.3,238.9,241.6,7.1,7.1,7,50.03,50.03,50.03,4967,277.9,60329.6,5082,1,0,0,0,\N,\N,2025-08-03 17:56:30,0.12,4967,98,4968,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,44.1,589.8,589.8,588,588,589.7,589.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,1.3,1.5,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237.6,237.1,239.9,4.9,4.9,4.8,50.04,50.04,50.04,3216,278.3,60330,5082,1,0,0,0,\N,\N,2025-08-03 18:01:32,0.08,3216,-89,3218,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,43.4,595.6,595.6,596,596,589.7,589.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,0.9,1.1,0,1.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.2,235.6,237.6,3.8,3.8,3.8,49.99,49.99,49.99,2440,278.5,60330.2,5082,1,0,0,0,\N,\N,2025-08-03 18:06:32,0.06,2440,1,2440,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,42.4,570.8,570.8,559.2,559.2,553,553,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.5,0.4,0.6,0,0.8,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,234.6,233.6,235.9,2.4,2.4,2.3,49.98,49.98,49.98,1143,278.6,60330.3,5082,1,0,0,0,\N,\N,2025-08-03 18:11:32,0.03,1143,-8,1143,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,41.1,520.9,520.9,541.3,541.3,551,551,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.5,0.5,0.6,0,0.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233.5,232.4,236,2.2,2.2,2.2,50.01,50.01,50.01,1036,278.7,60330.4,5082,1,0,0,0,\N,\N,2025-08-03 18:16:32,0.03,1036,40,1037,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,39.4,529,529,545.3,545.3,548.1,548.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.5,0.4,0.6,0,0.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230.7,234.8,236.7,2.3,2.2,2.2,50.02,50.02,50.02,1067,278.8,60330.5,5082,1,0,0,0,\N,\N,2025-08-03 18:21:32,0.03,1067,-4,1067,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,38.1,549,549,541.3,541.3,551.1,551.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.6,0.5,0.7,0,0.8,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230.9,235.1,234.5,2.2,2.2,2.2,49.96,49.96,49.96,1173,278.9,60330.6,5082,1,0,0,0,\N,\N,2025-08-03 18:26:32,0.03,1173,261,1201,0.98,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,37.6,545,545,573.4,573.4,544.1,544.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.7,0.6,0.7,0,0.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,231.5,235.5,237.6,2.7,2.6,2.6,50.01,50.01,50.01,1366,279,60330.7,5082,1,0,0,0,\N,\N,2025-08-03 18:31:33,0.03,1366,-154,1374,-0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,37.9,560.7,560.7,553.3,553.3,563,563,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.8,0.7,0.9,0,1,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,232.4,235.6,238.4,3.1,3,3,49.96,49.96,49.96,1790,279.1,60330.8,5082,1,0,0,0,\N,\N,2025-08-03 18:36:32,0.04,1790,19,1790,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,38.6,564.7,564.7,537.3,537.3,559,559,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.8,0.7,0.9,-0.1,1,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,231.7,236.1,238.2,3,3,3,50,50,50,1740,279.3,60331,5082,1,0,0,0,\N,\N,2025-08-03 18:41:33,0.04,1740,-42,1741,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,38.9,524.9,524.9,545.3,545.3,531,531,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.7,0.6,0.8,0,0.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,231.3,234.7,238.2,2.8,2.8,2.7,50.03,50.03,50.03,1489,279.3,60331.1,5082,1,0,0,0,\N,\N,2025-08-03 18:46:34,0.04,1489,-103,1493,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,38.9,566.8,566.8,551.3,551.3,560.9,560.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.5,0.4,0.6,0,0.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.9,233.3,237.4,2.3,2.2,2.2,50.04,50.04,50.04,1033,279.4,60331.1,5083,1,0,0,0,\N,\N,2025-08-03 18:51:34,0.03,1033,6,1033,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,38.6,538.8,538.8,559.3,559.3,564.9,564.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.4,0.3,0.5,-0.1,0.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.8,232.2,237.5,2.1,2.1,2,49.95,49.95,49.95,850,279.5,60331.2,5083,1,0,0,0,\N,\N,2025-08-03 18:56:34,0.02,850,19,850,1,2025-08-04 02:34:14,20250803
